,height,weight,arm_length
150,179.93982269215087,72.73419178926764,69.86965408500686
151,167.0761210127701,70.00892214365359,61.26282423021291
152,179.5118015544395,66.55637263365077,69.16476784490177
153,180.56145803218286,56.65496274339133,70.95253275886924
154,169.00011200468546,51.90786597011886,63.35185882857011
155,165.8781617634193,65.36279525570166,60.93197911095504
156,157.84896142650229,62.40866446090389,54.8487682223832
157,172.227521676639,67.22550514149574,64.59298300785237
158,166.93947334839385,65.24983431037599,61.39624119292847
159,174.51001708692792,58.750605224376685,66.09046015938203
160,176.40919528595535,75.01095511116988,67.24236921592161
161,166.71905822883005,75.27177270716453,60.85626982876343
162,168.20378265394493,63.779393770178665,62.429692382723566
163,161.23928180174178,48.891929160075954,58.881342877260785
164,165.1337712501852,57.879190392355156,60.78325215625466
165,179.82166379431388,52.667642478200065,69.91762338408034
166,172.21222456303653,58.82931699638859,64.81007060222912
167,168.29771520164275,56.37866754460072,64.41968213458065
168,182.15692774724926,43.539873884706104,70.61408331041605
169,158.7693336066004,69.40768790297324,56.08532267242377
170,166.10401591101981,65.94893319300138,61.86744890290912
171,170.27476940897853,54.00979563277539,63.6241399601556
172,166.64266479166932,61.87016742720063,61.09098172497083
173,176.93635839331512,58.57174618154529,68.44455688423143
174,169.72025870580583,56.3264516893809,62.69020577757673
175,158.95074247667392,53.468438902329346,56.893300520691284
176,171.04057982962956,66.05307570505016,64.2301926912937
177,163.45046825615134,61.28318945387582,59.11771671520649
178,171.08830199598046,61.97628266760081,64.00862153579763
179,169.08079298247935,59.84963651418521,61.886437897235204
180,178.4323395959656,56.83726172068447,69.34294343074112
181,172.06343780172958,56.18727662512125,64.983830030825
182,166.71355626187665,49.57235836009996,60.54652769529837
183,176.41732923600802,50.20643200754062,66.61752502284918
184,160.6663034859536,58.47500603986161,57.68469562308011
185,167.32059065950415,52.8853319080627,62.22395671317257
186,172.3056053226586,65.17868116400467,65.3506268883013
187,179.44753558994634,60.03999068014063,69.8714155749731
188,160.87142938742136,59.3213927451143,58.65746629670481
189,173.7719450815796,60.91985347296307,66.06869732061028
190,167.84222608749428,59.981439002898924,63.69366169887902
191,169.62940970649709,68.75172941640152,62.42677898912305
192,172.12878143992518,69.92823892648347,65.01916707787295
193,178.04347382766358,71.08939180567309,70.31561513729415
194,167.15606971329467,54.5388923135818,61.908354126701035
195,172.90586720116352,53.40296227179313,65.80188092788691
196,170.45633575053856,59.39872372940344,64.3056907045451
197,175.67061761231457,71.84394010615145,66.58036600176628
198,171.9248693504236,67.4986373960227,64.50138609784696
199,168.79768406653238,62.72761015585961,62.89658523063137
200,170.27725945702974,58.50765368317538,63.08069341105933
201,165.08538098673438,59.26657363510542,59.19816141172589
202,170.4123031436612,41.82743318360323,63.538444551993614
203,158.54064887034315,51.44979187403843,55.06427674055175
204,175.71743071379112,53.15095066887715,65.83995433710407
205,169.11532000957996,54.868483241019995,61.996775113889484
206,166.94106757662553,53.62156889296981,61.91254145779669
207,169.8450471244659,41.57280440044656,63.01361954404015
208,170.07060640768407,72.22587726626278,62.76336128091397
209,168.71218315505587,40.687602594363405,62.28432901412893
210,168.45168003937425,55.531190118683725,62.71139827660645
211,167.9649418798912,54.45850457698038,62.13495084509856
212,158.43418156958242,57.44069922982127,56.886796686713694
213,175.21866796304604,48.27502218885272,66.60249708825047
214,170.1497924597214,55.02660256454301,62.78549507816368
215,176.40785106065024,66.09509364289478,68.25058299619545
216,179.11653913646177,59.96414917687304,68.46052591667576
217,167.35533205717886,62.804138988401036,63.90515602706455
218,166.01869978350172,52.833312719712055,61.312739982215916
219,161.64533652552439,59.48478230793552,58.48947770661364
220,168.7449736885498,73.174508525286,62.19305314182767
221,160.01975143533193,49.018138227215516,58.996627836613634
222,162.57534802491384,62.71653752781471,60.08111210479118
223,157.5146525512613,66.61511935615225,56.44927917999595
224,169.6852116406792,56.96120989744485,64.46297736762709
225,176.91681839870208,67.35461585793531,66.68700584682114
226,172.69963046294876,63.65266146016933,66.34758810493723
227,161.84051932526378,52.555332187483906,59.116541550238836
228,166.4725719275667,53.513028332891096,60.32421874095145
229,176.41126803371557,51.86576548856602,65.78185156960585
230,160.58822306106345,58.2679474933169,57.83405656661231
231,169.5711274209004,61.42082029389353,64.57344150567992
232,158.7660406016101,61.65614461103784,56.68752628839079
233,177.6786205069571,48.63430786623539,69.20172336234026
234,174.8938103252898,53.43245546368421,67.49363558011915
235,173.88059691123772,49.169960809095066,66.20013043969392
236,165.42759354350412,49.19868903460163,61.515138282466005
237,164.13896526812735,55.88185118569194,60.584590344768685
238,166.39149167809148,60.92439881933964,62.09254731376388
239,184.50692556338913,68.13326857791628,72.79126824021961
240,176.16650730098078,61.66111682553465,67.72336009444734
241,171.18724647565128,63.08233676420015,65.5957926642877
242,171.50186662041915,64.07051865140852,64.10321580970475
243,165.72623157418016,66.44658007459257,60.59737501813373
244,173.16650464720416,55.12847778402444,64.34699559215564
245,183.35690859958336,48.504264312946134,71.69556788419867
246,183.69547805590645,47.62059866773437,72.9077122818703
247,177.8000346433471,69.0253628608056,67.62952223361307
248,168.8759819175264,70.64751454286545,62.38252791188265
249,172.79935106927636,61.434946942233125,65.01796288083422
250,177.9934194526428,57.79005978957862,68.21268562385417
251,168.857324284764,72.59367910568274,62.3698681998989
252,171.09578630114987,46.87033106835086,64.06379653454668
253,173.67635589878466,41.217818453348755,65.52544345687956
254,158.96560783527357,59.31547675944811,57.9647749631686
255,168.27925425725692,58.64193698858221,61.75994224729949
256,181.20157403869902,65.12198265409032,70.15329926637332
257,163.8345911852562,57.26993605978991,60.025943827295194
258,170.69839853936278,57.394602261093056,64.32314409201426
259,165.85090851558147,47.310023881390144,61.83355664018695
260,174.18793093285868,64.63321692975687,65.02991351674432
261,164.98952731288242,46.74387474571783,60.71565111396876
262,169.5404067102608,67.58535008748257,62.16966493597222
263,167.506015920291,43.57054081308618,61.556924797415455
264,172.14510801125243,54.618252412871804,64.07399415193919
265,161.7078031706614,63.02427365121329,59.56452356229428
266,164.29414595767224,59.95961139375763,59.833653186831334
267,173.81368107545737,51.567520123428665,67.56960732458683
268,168.797117608491,56.337866561770596,62.478974557855615
269,168.88102188035143,59.22261250818747,62.15154606821969
270,171.63040782147442,59.54950005760641,64.72954960611187
271,181.71641010087578,55.56158382132325,70.56283352332508
272,163.45178102731523,67.19646358744107,59.282911736132135
273,176.87192317737976,60.220365628063455,67.80812995523131
274,170.23261785184766,56.17981359648684,62.952466264716556
275,170.87834820731626,74.01187628945448,64.91540534409448
276,170.6861420901724,57.609661502227205,64.31301570374318
277,174.31232391442055,58.0460734734979,66.21530405450297
278,169.83191410334814,44.24719717081743,64.03401508883152
279,176.9163166867971,53.37519628694802,67.95700616776777
280,168.4446518731841,66.98744936102699,62.411921320600605
281,162.64877144394765,54.59609302642808,59.38788777843194
282,167.02276726962108,56.367652215399296,61.85465004531813
283,184.21602867365752,57.300935943704026,74.9001882354787
284,171.52561857493237,60.94519320726452,64.01098078555714
285,167.8252063290718,51.252133910071436,60.6412291390499
286,173.17699718811718,66.83656958801373,65.80267277888422
287,173.92130353824973,46.18633557229924,66.59114114983099
288,170.80222979315897,40.99348685427408,63.95730955779167
289,180.88718483999082,60.46597621727847,71.08844957200006
290,169.91805547415112,47.937024822043384,64.41865078707447
291,172.27061714440518,45.42902766761582,66.57931227314698
292,182.5470648222024,52.11243214996562,70.61653525121604
293,175.09954644814542,52.63728314718971,67.24403557101479
294,168.80233171774185,43.4828668425521,64.08535017331201
295,174.28164046656727,64.08596910284366,65.91929836425166
296,170.77494521692532,61.06403683703342,63.56898386431361
297,166.8802607778254,41.9664486999185,61.76376097496893
298,170.29631967664906,55.836186073890744,63.58888166763319
299,173.9797377956467,43.7736488241851,65.96350280761175
300,164.08784172833376,56.34758566798868,59.475758416469
301,178.10435529032435,61.9298569317305,68.18631750470519
302,182.3072229397862,61.97915392141168,72.5493901059688
303,167.2480549523768,51.751824085134274,62.1876301764132
304,166.13017659786556,51.37704734816802,60.77367617632323
305,165.34249513870262,69.6050172915827,60.20144172508961
306,160.29512276235985,45.42557047379804,58.29078730527813
307,176.17994966780074,49.65222165244843,67.53202430147778
308,165.63875353047618,50.25786855662201,60.41370022043728
309,169.61723829936844,54.78909925401991,62.6754275450007
310,173.77037351978475,59.445678625108904,67.06758785734895
311,170.3397610954173,55.35663842122954,62.86955671202402
312,168.73268985738054,45.43884566965373,61.275292464436134
313,165.14134963406102,42.97190395655106,60.66243684328284
314,166.54138355171045,50.45204991799212,60.3423053202698
315,166.4403319579644,55.3339908368114,61.61960395121859
316,164.2287903255208,46.63546412300514,59.750749929707396
317,182.19998049785963,57.15389070270644,69.90691129557705
318,174.46859963544372,48.06017590039197,66.6138350567792
319,172.94863801476322,59.87133861836844,66.95210599008348
320,174.68311824712228,61.642673195666454,66.41059116792042
321,178.07798753548357,55.389424511012756,70.7414912076248
322,176.70118499427136,63.508169549470296,66.5309088645187
323,181.40819564348672,49.25394028337479,71.53837341226516
324,184.9763947497379,66.50410066412272,72.25000507118314
325,157.7485881303893,40.59083022870699,55.711043291451844
326,162.59461222191356,49.7268326866651,58.83745852470762
327,165.89506793341525,49.19726343616833,61.82339155484262
328,161.5847581853116,62.97447200398154,58.619473784245
329,168.79372013450225,48.55170278537578,62.54099870135106
330,170.06430867084768,40.66805662885679,63.897742022935596
331,173.4470408219379,49.86752269494736,64.8748274869616
332,172.86420048019224,48.066481212309945,64.92377915182907
333,170.82829160415588,59.54063431413698,63.51411074111827
334,174.64553341899688,51.97039717436966,67.18866920939641
335,160.25950742616587,62.8075989182427,57.4677581107224
336,178.0480111142988,58.47790148511962,67.73606696817798
337,176.41531046185418,64.34500444032969,67.6610462967185
338,169.21016747459717,51.35468827016486,62.71781186186992
339,174.04693126128532,58.71247083046433,65.49625678380391
340,178.24563279654635,55.6872403869945,68.50328168314044
341,168.1306573425749,54.98994904275422,63.127370586751475
342,186.93034371505254,66.20554855674312,73.70072718888454
343,180.8915005170206,76.36736193277139,69.06042838768792
344,169.8053300252741,49.0934932234769,63.252486040829034
345,170.1593442458663,48.54820570298238,63.41084110954941
346,177.57360378219212,64.05050982403014,68.40511238058929
347,166.92705577345296,65.87892558699059,62.2015172549874
348,164.8730691870038,41.553785790487154,59.252681659315634
349,164.49202923829455,65.38623688378632,59.72964838917305
350,165.0817761538526,55.89592822896279,60.318242221138746
351,176.72887902659443,71.19751933413819,69.32301601179073
352,168.15029866677588,53.14185978264738,62.29478858315905
353,181.08674243809168,49.913323963497064,71.08417079767318
354,186.5512966110469,60.29627765272659,72.7066378160552
355,171.45714797521336,54.15956050047392,64.64214164089404
356,170.55286300777314,48.26136774368498,63.51540803896757
357,170.35728029953074,60.713869359115876,63.32273514086283
358,177.99523928906987,53.61179403986048,67.9022503915577
359,176.47590223491375,55.10658810024808,67.22326583389865
360,176.23929557243042,60.36028498379088,65.64787952234468
361,165.47780736311339,58.345536554000766,59.86032216456513
362,174.68004487219392,69.95668548935389,66.19063775635837
363,158.53873788747956,64.6972515990163,57.99661718191234
364,156.56770651759444,36.85412100279633,55.51014578889412
365,172.79383696034427,66.81619757293741,64.20813763856937
366,172.09888627881537,41.77333648465146,65.29668895742755
367,168.54729791518093,50.733160978509524,62.574699174276525
368,168.93346926154658,52.82437963460388,62.99004384991408
369,168.54288367888685,52.15671251014754,62.60277161260292
370,173.59524702597696,66.57398776088243,65.80810927342813
371,174.01663174402026,61.69069151214484,66.71144189042558
372,180.67705485123284,49.776891215942314,69.2979044864637
373,166.207573490962,65.66204912822793,62.213478152358704
374,188.13368086666785,70.41868512633756,75.10742822031548
375,170.87926708248975,65.59210324053502,64.05634357082567
376,177.91800038632164,52.615052754800516,69.05866990134601
377,167.0476156820123,59.168328093901174,61.766268188455165
378,154.55550215876104,65.84467963167587,53.37762872688924
379,176.24947895977888,52.13899625441857,67.78212178409825
380,171.13716546421182,57.4545156023554,64.05374365219357
381,164.5747649020044,54.53820939013542,59.43243800066663
382,169.8422095870536,65.51779976732831,63.32564912257654
383,176.49355826318964,65.76959322334838,67.6849920419583
384,180.02951211112702,49.72283307716094,68.73126962964695
385,167.3918764804579,57.432384746719435,62.695125041543655
386,170.47348339786163,58.1168181355807,63.350870489439465
387,172.08639925170672,49.604130952047626,66.32906584025102
388,181.20616466131142,65.55996428436465,69.95499000674864
389,169.13064208579925,47.78017407671042,63.13372518470028
390,185.29650611906808,60.93657333606736,73.81115681113636
391,175.92762208309009,40.202260170114215,66.93410935744433
392,171.83138671587255,67.85191284868627,64.61323164808427
393,171.846357016662,73.25404747856847,64.08550593199968
394,165.9720734236859,70.73452710782078,60.48090127217059
395,165.4217714851183,58.78062632772709,61.01233226488025
396,175.80792603437953,37.20791457306449,68.03121841360135
397,163.94414642791259,76.06456966048793,59.156850320733184
398,164.05744333303252,49.41159731136041,57.67415621301239
399,155.48780709211493,54.110319512094875,54.89051317607262
400,154.61088524966496,62.439060590483436,52.02564601106114
401,165.1993215668014,57.21864256468763,61.590336739939794
402,169.00385348575193,45.36747190164783,62.676991178999025
403,169.88910712118502,74.27620514392264,63.13393633269787
404,167.95954114245714,52.279833305744624,63.41893511080426
405,176.67735764415826,66.67393762448914,68.14863478622557
406,170.68597227172472,66.36678685410139,64.6485821421332
407,169.27054731589087,60.25101166386191,61.24977091399027
408,170.93748540692738,70.72625261134881,64.94174524208142
409,168.64208077602905,57.7688482807316,61.84125473743027
410,162.2733200745453,64.02399111301499,59.02325647352779
411,163.4457635987415,49.697745972184,58.84559006755138
412,162.49399995023415,78.39429670138082,59.891622133213914
413,181.30552647261715,50.209492998612895,69.08643731978451
414,172.46061047648544,52.307584226697436,64.97547189300575
415,170.97178687845513,48.171419057087554,63.37568983216207
416,167.03204641242152,55.306387289811255,61.990905200468525
417,164.0705828136393,45.77919538764691,59.21479449707598
418,182.18201584780482,54.113390873562174,70.82773363532222
419,177.053917842671,53.56465698808599,68.78839309505427
420,168.38043116902384,55.80850337633611,62.27209911469126
421,170.09472449955476,42.04681076285334,65.42631346175742
422,169.63154842302552,52.38957282469877,63.18776280743823
423,172.4213149352151,48.80736465880689,64.64857020170774
424,175.22356047139854,60.66578060693258,67.82132225922517
425,171.05658903676826,74.98965137043672,64.97059467229165
426,174.67923644530993,55.775353745727166,65.81836751470978
427,166.42449534059105,53.01663390187255,61.33240840422024
428,166.48293384832843,54.91233976595868,61.379398676660614
429,175.97481905250044,68.20484933065222,67.53362622701731
430,170.3226488529174,70.49459481124288,62.47686672713407
431,164.58496370665534,62.4365557531836,58.8785857672798
432,176.43604854110814,47.91474588725336,67.64256069159846
433,173.84453227452735,67.98469262006931,64.49731697593754
434,158.15687398955038,72.73156980506286,55.2118421160502
435,175.71491509809758,57.06581219020388,67.32935343006987
436,158.1625904613464,47.12035206058092,56.75641188197911
437,177.25243613100295,54.94334005787523,67.65807515806986
438,167.16357244821663,49.06102656550382,61.3980923132667
439,165.92989535798796,63.755475675375045,61.738868676492395
440,174.58265228370098,48.7333171418757,66.86187345623559
441,173.2867250497856,35.382881689126606,65.22637722134911
442,176.49309875706084,63.77156325366572,67.68156068427784
443,162.05257590194861,55.27626370635762,58.75206258166694
444,165.46530494596553,68.10213093890152,60.73579312487285
445,152.77315655012558,57.45151291567084,54.62811486687646
446,168.11995405200375,64.26032352490013,62.408226319846555
447,170.59620136777733,62.23911308180402,62.8794923781468
448,173.02308054267618,55.55600723612709,65.83425293148233
449,173.53634616683294,55.815151649834874,65.12465406735039
450,173.09730234298777,46.385968995009215,64.50611747643232
451,166.1332484070711,54.73975762606535,60.9063408058469
452,176.10567461423594,57.87780037822389,68.9078026096801
453,181.38523857119873,55.81837605233485,70.34349687327133
454,173.53135414689424,64.82323645149481,65.61270863105909
455,170.57026028964998,60.87926191592216,62.148844057319096
456,172.89865736267197,65.3540707064876,65.879034340285
457,162.77996165810563,61.95420595855034,60.156080047381984
458,175.5151407604134,60.56795898064053,65.6058387496143
459,167.26170325013405,58.00652850346294,61.495711927166134
460,175.75691520255134,51.49752249665536,67.45814237536587
461,170.99747764263088,63.13697512517272,62.400920872915705
462,174.3667749829809,61.41229922549078,66.45968360751195
463,167.9714267877788,52.3550691402951,62.21202765689585
464,171.06889607073705,54.61906435377441,64.53618945469654
465,169.86581956340632,70.44039128518759,63.63782963269164
466,162.89626263594604,60.11041502863046,57.690383052711695
467,175.8910148074986,54.38093153461262,66.82864994200233
468,170.87789663371544,55.41935666160157,63.10885111461703
469,168.71478910945459,55.84719916376499,62.38333734999905
470,172.85078354497495,59.37739080872963,64.76110698112086
471,170.09837571665474,51.20317956867323,63.46656670086657
472,175.4263347665315,50.89489917211896,68.02599657472496
473,169.71004968201026,58.79845125903396,63.31820853079171
474,166.1830587625121,56.37794651422648,60.96387629577046
475,154.01390897685357,65.60173878030626,54.24880778870333
476,179.00172025457977,60.032789529553256,69.09635851940448
477,167.98023977437796,60.50307243376942,61.19048621418982
478,179.62093205969452,58.7842034442091,69.98562168282422
479,160.43473935493108,47.539502586907986,56.71929451456681
480,176.80147675862887,65.4682366344683,68.85428544043836
481,180.88512403580424,49.71297981811786,70.24462818003602
482,174.7761276931176,51.905610038611925,66.82975906392596
483,173.27500488652626,54.34883701381346,64.51946747579838
484,175.55458330418838,46.69501178808324,67.32858854318333
485,168.08889113659038,74.72400860204836,62.27156807162538
486,172.75583431511564,45.24705657673871,64.70433692330663
487,172.77161764953613,49.74265702874581,63.77826292091646
488,170.3192367329475,78.58651156122954,63.89425342431698
489,163.89957090583184,47.56902044144932,60.35609498410858
490,173.65384040952057,62.52668896488602,67.2959658924429
491,173.29385671309794,68.15785455803103,65.286464435245
492,186.85816797986217,60.49626601202438,74.9450850958833
493,176.30547976972932,42.721039977201755,66.66177869383476
494,174.0084836697531,59.378298968882774,65.28699672710783
495,169.85548648953485,54.25399010965921,63.38953395838793
496,182.30839283730577,78.49223239160058,71.30375338494893
497,173.5301342864965,60.54800528201379,65.39640460080093
498,169.1643326564789,58.210854352565114,62.051193489188975
499,170.1318316802058,58.15878217574563,64.04929293261324
500,171.4914878154066,44.68977058542214,63.15402712454398
501,168.49214772794193,53.64476919144546,61.30372987876502
502,170.29751772034896,53.55947953829622,64.44009263720628
503,160.43852102790368,57.59084811718302,57.21769850700311
504,182.11652766079933,59.27600633007847,70.11592725962075
505,177.19581059934896,74.40518657904249,66.9397742569279
506,165.22579029613635,55.48801694308549,60.95210979122887
507,173.56700072910587,65.8808135749287,65.02119211374281
508,167.41055002262826,67.65804274140743,61.86335308586513
509,167.81367274407316,69.74438367659877,61.64886769259893
510,165.2877977797391,45.67345133100683,60.86283956886597
511,170.4852470934258,58.42754932404783,63.03424924883999
512,162.01052378374578,53.91185444956434,57.920798939428714
513,174.80811110291958,58.75072245951816,65.98552888960177
514,171.90928885444515,61.1327121985973,64.28357750158126
515,179.85722413349052,59.58323297883741,69.72943324030493
516,160.84394631008408,40.72403265069117,57.064721043015794
517,164.7827810848716,61.903962099238335,60.08503685954373
518,160.24391783277605,50.74425683423865,58.15752989810577
519,173.44592283311403,69.09554069642175,65.53621015260377
520,158.33983600377599,42.76777662800467,55.83642828976113
521,172.1062283351724,57.999386105713135,65.17640741936627
522,178.42492969086283,45.688423548042145,68.74124259202796
523,177.18868293523934,45.446893477201805,68.28832715791904
524,167.97796670581215,47.25266570405016,63.769103568367534
525,172.20160925820375,46.73249515269475,65.31857805749699
526,173.18483634797798,60.001233172982914,64.7812236630673
527,169.92915304201128,61.35290730610329,63.93804044200042
528,167.0624083703516,52.32513711136943,60.93307667178034
529,167.45259963834366,50.42197157284564,61.57055880085615
530,179.2630909642007,58.93440728222891,68.8216415349181
531,166.22821165504058,55.27441134935801,63.20656758649436
532,165.81812923529043,70.03767953256755,61.837381039797776
533,172.36889470253905,39.025421938729174,65.97873797459475
534,167.13549858846298,59.02627934523044,61.86089268967768
535,170.21863191464067,60.30909816177302,63.42322375498422
536,159.7085001055415,46.47890923683221,58.21040754234478
537,168.35066029603303,58.806718587507056,62.19149951556801
